ProductKey,ProductName,ProductDescription,ProductSubcategoryKey,Manufacturer,BrandName,ClassID,ClassName,StyleID,StyleName,ColorID,ColorName,Weight,WeightUnitMeasureID,UnitOfMeasureID,UnitOfMeasureName,StockTypeID,StockTypeName,UnitCost,UnitPrice,AvailableForSaleDate,Status
1596,SV DVD 55DVD Storage Binder M56 Red,"Store your CDs or DVDs in these beautiful binders, designed to look like books",35,Southridge Video,Southridge Video,2,Regular,1,Product0602026,6,Red,4.0,pounds,1,inches,1,High,5.82,12.66,2005-01-02,On
1597,SV DVD External DVD Burner M200 Black,"Supported by Windows Vista, Windows XP, includes CD/DVD player & recording suite",35,Southridge Video,Southridge Video,2,Regular,1,Product0602027,2,Black,4.0,pounds,1,inches,1,High,26.62,57.88,2008-06-02,On
1598,SV DVD External DVD Burner M200 Grey,"Supported by Windows Vista, Windows XP, includes CD/DVD player & recording suite",35,Southridge Video,Southridge Video,2,Regular,3,Product0602028,11,Grey,4.0,pounds,1,inches,1,High,26.62,57.88,2008-06-02,On
1599,SV DVD External DVD Burner M200 Blue,"Supported by Windows Vista, Windows XP, includes CD/DVD player & recording suite",35,Southridge Video,Southridge Video,2,Regular,1,Product0602029,3,Blue,4.0,pounds,1,inches,1,High,26.62,57.88,2008-06-02,On
1600,SV DVD External DVD Burner M200 Silver,"Supported by Windows Vista, Windows XP, includes CD/DVD player & recording suite",35,Southridge Video,Southridge Video,2,Regular,5,Product0602030,7,Silver,1.9,pounds,1,inches,1,High,26.62,57.88,2008-06-02,On
1601,SV DVD 9-Inch Player Portable M300 Black,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,Southridge Video,Southridge Video,2,Regular,3,Product0602031,2,Black,1.2,pounds,1,inches,1,High,73.57,159.99,2006-05-06,On
1602,SV DVD 12-Inch Player Portable M400 Black,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,Southridge Video,Southridge Video,2,Regular,3,Product0602032,2,Black,1.6,pounds,1,inches,1,High,82.77,179.99,2006-05-07,On
1603,SV DVD 7-Inch Player Portable E200 Black,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,Southridge Video,Southridge Video,1,Economy,2,Product0602033,2,Black,1.0,pounds,1,inches,1,High,56.08,109.99,2006-05-08,On
1604,SV DVD 14-Inch Player Portable L100 Black,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,Southridge Video,Southridge Video,3,Deluxe,2,Product0602034,2,Black,2.0,pounds,1,inches,1,High,86.14,259.99,2006-05-09,On
1605,SV DVD 15-Inch Player Portable L200 Black,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,Southridge Video,Southridge Video,3,Deluxe,1,Product0602035,2,Black,3.0,pounds,1,inches,2,Mid,96.08,289.99,2006-05-10,On
1606,SV DVD 9-Inch Player Portable M300 Silver,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,Southridge Video,Southridge Video,2,Regular,4,Product0602036,7,Silver,4.0,pounds,1,inches,1,High,73.57,159.99,2006-05-06,On
1607,SV DVD 12-Inch Player Portable M400 Silver,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,Southridge Video,Southridge Video,2,Regular,2,Product0602037,7,Silver,5.0,pounds,1,inches,1,High,82.77,179.99,2006-05-07,On
1608,SV DVD 7-Inch Player Portable E200 Silver,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,Southridge Video,Southridge Video,1,Economy,1,Product0602038,7,Silver,6.0,pounds,1,inches,1,High,56.08,109.99,2006-05-08,On
1609,SV DVD 14-Inch Player Portable L100 Silver,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,Southridge Video,Southridge Video,3,Deluxe,1,Product0602039,7,Silver,7.0,pounds,1,inches,1,High,86.14,259.99,2006-05-09,On
1610,SV DVD 15-Inch Player Portable L200 Silver,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,Southridge Video,Southridge Video,3,Deluxe,3,Product0602040,7,Silver,8.0,pounds,1,inches,1,High,96.08,289.99,2006-05-10,On
1611,SV DVD 9-Inch Player Portable M300 White,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,Southridge Video,Southridge Video,2,Regular,1,Product0602041,8,White,9.0,pounds,1,inches,1,High,73.57,159.99,2006-05-06,On
1612,SV DVD 12-Inch Player Portable M400 White,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,Southridge Video,Southridge Video,2,Regular,5,Product0602042,8,White,10.0,pounds,1,inches,1,High,82.77,179.99,2006-05-07,On
1613,SV DVD 7-Inch Player Portable E200 White,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,Southridge Video,Southridge Video,1,Economy,2,Product0602043,8,White,11.0,pounds,1,inches,1,High,56.08,109.99,2006-05-08,On
1614,SV DVD 14-Inch Player Portable L100 White,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,Southridge Video,Southridge Video,3,Deluxe,4,Product0602044,8,White,12.0,pounds,1,inches,1,High,86.14,259.99,2006-05-09,On
1615,SV DVD 15-Inch Player Portable L200 White,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,Southridge Video,Southridge Video,3,Deluxe,1,Product0602045,8,White,13.0,pounds,1,inches,1,High,96.08,289.99,2006-05-10,On
1616,Contoso DVD Player M100 Black,"Exceeds ENERGY STAR standards, multi-brand TV remote control",35,"Contoso, Ltd",Contoso,2,Regular,1,Product0602046,2,Black,14.0,pounds,1,inches,1,High,26.21,56.99,2009-01-09,On
1617,Contoso DVD Player M110 Silver,"Exceeds ENERGY STAR standards, multi -brand TV remote control",35,"Contoso, Ltd",Contoso,2,Regular,1,Product0602047,7,Silver,15.0,pounds,1,inches,1,High,26.67,57.99,2009-01-09,On
1618,Contoso DVD Player M120 White,"Exceeds ENERGY STAR standards, multi -brand TV remote control",35,"Contoso, Ltd",Contoso,2,Regular,1,Product0602048,8,White,16.0,pounds,1,inches,1,High,27.13,58.99,2009-01-09,On
1619,Contoso DVD Player M130 Grey,"Exceeds ENERGY STAR standards, multi -brand TV remote control",35,"Contoso, Ltd",Contoso,2,Regular,1,Product0602049,11,Grey,17.0,pounds,1,inches,1,High,27.59,59.99,2009-01-09,On
1620,Contoso DVD Player M140 Gold,"Exceeds ENERGY STAR standards, multi -brand TV remote control",35,"Contoso, Ltd",Contoso,2,Regular,3,Product0602050,15,Gold,18.0,pounds,1,inches,1,High,28.05,60.99,2009-01-09,On
1621,Contoso DVD Movies E100 Yellow,"Language: English software installation, enterprise",35,"Contoso, Ltd",Contoso,1,Economy,2,Product0602051,13,Yellow,19.0,pounds,1,inches,1,High,6.62,12.99,2006-01-10,On
1622,Contoso DVD Recorder L200 Black,"DVD and VHS Recorder with two way dubbing, Records -R/-RW, +R/+RW Formats",35,"Contoso, Ltd",Contoso,3,Deluxe,1,Product0602052,2,Black,20.0,pounds,1,inches,1,High,72.56,219.0,2007-09-19,On
1623,Contoso DVD Recorder L210 Silver,"DVD and VHS Recorder with two way dubbing, Records -R/-RW, +R/+RW Formats",35,"Contoso, Ltd",Contoso,3,Deluxe,3,Product0602053,7,Silver,21.0,pounds,1,inches,1,High,72.56,219.0,2007-09-19,On
1624,Contoso DVD Recorder L220 White,"DVD and VHS Recorder with two way dubbing, Records -R/-RW, +R/+RW Formats",35,"Contoso, Ltd",Contoso,3,Deluxe,1,Product0602054,8,White,22.0,pounds,1,inches,1,High,72.56,219.0,2007-09-19,On
1625,Contoso DVD Recorder L230 Grey,"DVD and VHS Recorder with two way dubbing, Records -R/-RW, +R/+RW Formats",35,"Contoso, Ltd",Contoso,3,Deluxe,1,Product0602055,11,Grey,23.0,pounds,1,inches,1,High,72.56,219.0,2007-09-19,On
1626,Contoso DVD Recorder L240 Gold,"DVD and VHS Recorder with two way dubbing, Records -R/-RW, +R/+RW Formats",35,"Contoso, Ltd",Contoso,3,Deluxe,3,Product0602056,15,Gold,24.0,pounds,1,inches,1,High,72.56,219.0,2007-09-19,On
1627,Contoso DVD 48 DVD Storage Binder M50 Black,Gift-wrapping is not available for this item,35,"Contoso, Ltd",Contoso,2,Regular,1,Product0602057,2,Black,25.0,pounds,1,inches,1,High,8.27,17.99,2005-01-02,On
1628,Contoso DVD 58 DVD Storage Binder M55 Black,"Store your CDs or DVDs in these beautiful binders, designed to look like books",35,"Contoso, Ltd",Contoso,2,Regular,5,Product0602058,2,Black,26.0,pounds,1,inches,1,High,6.39,13.89,2006-02-04,On
1629,Contoso DVD 38 DVD Storage Binder E25 Black,"Store your CDs or DVDs in these beautiful binders, designed to look like books",35,"Contoso, Ltd",Contoso,1,Economy,3,Product0602059,2,Black,27.0,pounds,1,inches,1,High,5.09,9.99,2005-01-08,On
1630,Contoso DVD 60 DVD Storage Binder L20 Black,"Store your CDs or DVDs in these beautiful binders, designed to look like books",35,"Contoso, Ltd",Contoso,3,Deluxe,3,Product0602060,2,Black,28.0,pounds,1,inches,1,High,7.58,22.89,2006-05-06,On
1631,Contoso DVD 55DVD Storage Binder M56 Black,"Store your CDs or DVDs in these beautiful binders, designed to look like books",35,"Contoso, Ltd",Contoso,2,Regular,2,Product0602061,2,Black,29.0,pounds,1,inches,1,High,5.82,12.66,2005-01-02,On
1632,Contoso DVD 48 DVD Storage Binder M50 Silver,Gift-wrapping is not available for this item,35,"Contoso, Ltd",Contoso,2,Regular,2,Product0602062,7,Silver,30.0,pounds,1,inches,1,High,8.27,17.99,2005-01-02,On
1633,Contoso DVD 58 DVD Storage Binder M55 Silver,"Store your CDs or DVDs in these beautiful binders, designed to look like books",35,"Contoso, Ltd",Contoso,2,Regular,1,Product0602063,7,Silver,31.0,pounds,1,inches,1,High,6.39,13.89,2006-02-04,On
1634,Contoso DVD 38 DVD Storage Binder E25 Silver,"Store your CDs or DVDs in these beautiful binders, designed to look like books",35,"Contoso, Ltd",Contoso,1,Economy,4,Product0602064,7,Silver,32.0,pounds,1,inches,1,High,5.09,9.99,2005-01-08,On
1635,Contoso DVD 60 DVD Storage Binder L20 Silver,"Store your CDs or DVDs in these beautiful binders, designed to look like books",35,"Contoso, Ltd",Contoso,3,Deluxe,2,Product0602065,7,Silver,33.0,pounds,1,inches,1,High,7.58,22.89,2006-05-06,On
1636,Contoso DVD 55DVD Storage Binder M56 Silver,"Store your CDs or DVDs in these beautiful binders, designed to look like books",35,"Contoso, Ltd",Contoso,2,Regular,1,Product0602066,7,Silver,34.0,pounds,1,inches,1,High,5.82,12.66,2005-01-02,On
1637,Contoso DVD 48 DVD Storage Binder M50 Red,Gift-wrapping is not available for this item,35,"Contoso, Ltd",Contoso,2,Regular,1,Product0602067,6,Red,35.0,pounds,1,inches,1,High,8.27,17.99,2005-01-02,On
1638,Contoso DVD 58 DVD Storage Binder M55 Red,"Store your CDs or DVDs in these beautiful binders, designed to look like books",35,"Contoso, Ltd",Contoso,2,Regular,3,Product0602068,6,Red,36.0,pounds,1,inches,1,High,6.39,13.89,2006-02-04,On
1639,Contoso DVD 38 DVD Storage Binder E25 Red,"Store your CDs or DVDs in these beautiful binders, designed to look like books",35,"Contoso, Ltd",Contoso,1,Economy,1,Product0602069,6,Red,37.0,pounds,1,inches,1,High,5.09,9.99,2005-01-08,On
1640,Contoso DVD 60 DVD Storage Binder L20 Red,"Store your CDs or DVDs in these beautiful binders, designed to look like books",35,"Contoso, Ltd",Contoso,3,Deluxe,5,Product0602070,6,Red,38.0,pounds,1,inches,1,High,7.58,22.89,2006-05-06,On
1641,Contoso DVD 55DVD Storage Binder M56 Red,"Store your CDs or DVDs in these beautiful binders, designed to look like books",35,"Contoso, Ltd",Contoso,2,Regular,2,Product0602071,6,Red,39.0,pounds,1,inches,1,High,5.82,12.66,2005-01-02,On
1642,Contoso DVD External DVD Burner M200 Black,"Supported by Windows Vista, Windows XP, includes CD/DVD player & recording suite",35,"Contoso, Ltd",Contoso,2,Regular,4,Product0602072,2,Black,40.0,pounds,1,inches,1,High,26.62,57.88,2008-06-02,On
1643,Contoso DVD External DVD Burner M200 Grey,"Supported by Windows Vista, Windows XP, includes CD/DVD player & recording suite",35,"Contoso, Ltd",Contoso,2,Regular,1,Product0602073,11,Grey,41.0,pounds,1,inches,1,High,26.62,57.88,2008-06-02,On
1644,Contoso DVD External DVD Burner M200 Blue,"Supported by Windows Vista, Windows XP, includes CD/DVD player & recording suite",35,"Contoso, Ltd",Contoso,2,Regular,1,Product0602074,3,Blue,42.0,pounds,1,inches,1,High,26.62,57.88,2008-06-02,On
1645,Contoso DVD External DVD Burner M200 Silver,"Supported by Windows Vista, Windows XP, includes CD/DVD player & recording suite",35,"Contoso, Ltd",Contoso,2,Regular,1,Product0602075,7,Silver,43.0,pounds,1,inches,1,High,26.62,57.88,2008-06-02,On
1646,Contoso DVD 9-Inch Player Portable M300 Black,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,"Contoso, Ltd",Contoso,2,Regular,1,Product0602076,2,Black,44.0,pounds,1,inches,1,High,73.57,159.99,2006-05-06,On
1647,Contoso DVD 12-Inch Player Portable M400 Black,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,"Contoso, Ltd",Contoso,2,Regular,1,Product0602077,2,Black,45.0,pounds,1,inches,1,High,82.77,179.99,2006-05-07,On
1648,Contoso DVD 7-Inch Player Portable E200 Black,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,"Contoso, Ltd",Contoso,1,Economy,3,Product0602078,2,Black,46.0,pounds,1,inches,1,High,56.08,109.99,2006-05-08,On
1649,Contoso DVD 14-Inch Player Portable L100 Black,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,"Contoso, Ltd",Contoso,3,Deluxe,2,Product0602079,2,Black,47.0,pounds,1,inches,1,High,86.14,259.99,2006-05-09,On
1650,Contoso DVD 15-Inch Player Portable L200 Black,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,"Contoso, Ltd",Contoso,3,Deluxe,1,Product0602080,2,Black,48.0,pounds,1,inches,1,High,96.08,289.99,2006-05-10,On
1651,Contoso DVD 9-Inch Player Portable M300 Silver,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,"Contoso, Ltd",Contoso,2,Regular,3,Product0602081,7,Silver,49.0,pounds,1,inches,1,High,73.57,159.99,2006-05-06,On
1652,Contoso DVD 12-Inch Player Portable M400 Silver,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,"Contoso, Ltd",Contoso,2,Regular,1,Product0602082,7,Silver,50.0,pounds,1,inches,1,High,82.77,179.99,2006-05-07,On
1653,Contoso DVD 7-Inch Player Portable E200 Silver,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,"Contoso, Ltd",Contoso,1,Economy,1,Product0602083,7,Silver,51.0,pounds,1,inches,1,High,56.08,109.99,2006-05-08,On
1654,Contoso DVD 14-Inch Player Portable L100 Silver,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,"Contoso, Ltd",Contoso,3,Deluxe,3,Product0602084,7,Silver,52.0,pounds,1,inches,1,High,86.14,259.99,2006-05-09,On
1655,Contoso DVD 15-Inch Player Portable L200 Silver,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,"Contoso, Ltd",Contoso,3,Deluxe,1,Product0602085,7,Silver,53.0,pounds,1,inches,1,High,96.08,289.99,2006-05-10,On
1656,Contoso DVD 9-Inch Player Portable M300 White,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,"Contoso, Ltd",Contoso,2,Regular,5,Product0602086,8,White,54.0,pounds,1,inches,1,High,73.57,159.99,2006-05-06,On
1657,Contoso DVD 12-Inch Player Portable M400 White,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,"Contoso, Ltd",Contoso,2,Regular,3,Product0602087,8,White,55.0,pounds,1,inches,1,High,82.77,179.99,2006-05-07,On
1658,Contoso DVD 7-Inch Player Portable E200 White,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,"Contoso, Ltd",Contoso,1,Economy,3,Product0602088,8,White,56.0,pounds,1,inches,1,High,56.08,109.99,2006-05-08,On
1659,Contoso DVD 14-Inch Player Portable L100 White,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,"Contoso, Ltd",Contoso,3,Deluxe,2,Product0602089,8,White,57.0,pounds,1,inches,1,High,86.14,259.99,2006-05-09,On
1660,Contoso DVD 15-Inch Player Portable L200 White,"6-hour rechargeable battery, 180-degree swivel and flip screen",35,"Contoso, Ltd",Contoso,3,Deluxe,2,Product0602090,8,White,58.0,pounds,1,inches,1,High,96.08,289.99,2006-05-10,On
1661,MGS Hand Games for kids E300 Yellow,Hand Games for kids 2~16,38,Tailspin Toys,Tailspin Toys,1,Economy,3,Product0701001,13,Yellow,1.0,pounds,1,inches,1,High,2.8,5.5,2008-03-09,On
1662,MGS Hand Games for students E400 Yellow,Hand Games for all students,38,Tailspin Toys,Tailspin Toys,1,Economy,3,Product0701002,13,Yellow,1.5,pounds,1,inches,1,High,3.56,6.99,2005-02-08,On
1663,MGS Hand Games men M300 Yellow,"Hand Games men, cool",38,Tailspin Toys,Tailspin Toys,2,Regular,1,Product0701003,13,Yellow,2.0,pounds,1,inches,1,High,3.17,6.89,2009-01-02,On
1664,MGS Hand Games women M400 Yellow,"Hand Games women, make you happy",38,Tailspin Toys,Tailspin Toys,2,Regular,2,Product0701004,13,Yellow,1.4,pounds,1,inches,1,High,4.13,8.99,2006-02-08,On
1665,MGS Hand Games for 12-16 boys E600 Yellow,Hand Games for 12-16 boys or girls,38,Tailspin Toys,Tailspin Toys,1,Economy,1,Product0701005,13,Yellow,1.8,pounds,1,inches,1,High,2.54,4.99,2005-01-04,On
1666,MGS Hand Games for Office worker L299 Yellow,"Hand Games for Office worker, enjoy your life",38,Tailspin Toys,Tailspin Toys,3,Deluxe,5,Product0701006,13,Yellow,1.0,pounds,1,inches,1,High,5.6,16.89,2005-01-02,On
1667,MGS Hand Games for kids E300 Black,Hand Games for kids 2~16,38,Tailspin Toys,Tailspin Toys,1,Economy,2,Product0701007,2,Black,0.8,pounds,1,inches,1,High,2.8,5.5,2008-03-09,On
1668,MGS Hand Games for students E400 Black,Hand Games for all students,38,Tailspin Toys,Tailspin Toys,1,Economy,1,Product0701008,2,Black,2.0,pounds,1,inches,1,High,3.56,6.99,2005-02-08,On
1669,MGS Hand Games men M300 Black,"Hand Games men, cool",38,Tailspin Toys,Tailspin Toys,2,Regular,2,Product0701009,2,Black,1.7,pounds,1,inches,1,High,3.17,6.89,2009-01-02,On
